UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS
"263771","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_3q_032017.jpg","Price applies to sizes S-XL","Sapphire","https://cdnl.sanmar.com/swatch/gifs/Gildan_Sapphire.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","2XL","0.6511","5.81","5.31","4.81",4.81,4.81,4.81,"","","72","26377","1","Sapphire","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"263852","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","S","0.3959","4.22","3.72","3.22",3.22,3.22,3.22,"","","72","26385","2","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"263853","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","M","0.4792","4.22","3.72","3.22",3.22,3.22,3.22,"","","72","26385","3","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"263854","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","L","0.5105","4.22","3.72","3.22",3.22,3.22,3.22,"","","72","26385","4","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"263855","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","XL","0.6094","4.22","3.72","3.22",3.22,3.22,3.22,"","","72","26385","5","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"263861","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","2XL","0.6407","5.81","5.31","4.81",4.81,4.81,4.81,"","","72","26386","1","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"508672","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_3q_032017.jpg","Price applies to sizes S-XL","Sapphire","https://cdnl.sanmar.com/swatch/gifs/Gildan_Sapphire.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","3XL","0.7656","6.85","6.35","5.85",5.85,5.85,5.85,"","","36","50867","2","Sapphire","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"508692","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2012/f3/2000_Tan_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_tan_model_3q_032017.jpg","Price applies to sizes S-XL","Tan","https://cdnl.sanmar.com/swatch/gifs/Gildan_Tan.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_tan_model_front_032017.jpg","3XL","0.7656","6.85","6.35","5.85",5.85,5.85,5.85,"","","36","50869","2","Tan","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"628053","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_3q_032017.jpg","Price applies to sizes S-XL","Sapphire","https://cdnl.sanmar.com/swatch/gifs/Gildan_Sapphire.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","4XL","1.0781","6.85","6.35","5.85",5.85,5.85,5.85,"","","12","62805","3","Sapphire","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
"628064","Gildan - Ultra Cotton 100% Cotton T-Shirt. 2000","6.1-ounce  100% cotton)     50/50 cotton/poly (Dark Heather  Safety Pink  Safety Green  Safety Orange  Heathered Cardinal  Heathered Indigo  Heathered Navy  Heathered Sapphire)     99/1 cotton/poly (Ash)     90/10 cotton/poly (Sports Grey  Antique Cherry Red  Antique Irish Green  Antique Royal)     Seamless double-needle 7/8' collar     Double-needle sleeves and hem     Taped neck and shoulders     Tubular     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","2000","Adult Sizes: S-5XL<br>Sizes available vary by color.","https://cdnl.sanmar.com/catalog/images/gildanheader.jpg","https://cdnl.sanmar.com/catalog/images/2000TN.jpg","https://cdnl.sanmar.com/catalog/images/2000sw.jpg","https://cdnl.sanmar.com/catalog/images/2000.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2000_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Front_2009.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2000_Sapphire_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_back_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_side_032017.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/2000_sapphire_model_3q_032017.jpg","Price applies to sizes S-XL","Sapphire","https://cdnl.sanmar.com/swatch/gifs/Gildan_Sapphire.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2017/f4/2000_sapphire_model_front_032017.jpg","5XL","1.1875","6.85","6.35","5.85",5.85,5.85,5.85,"","","12","62806","4","Sapphire","A","Active","","Gildan","embroidery  embroider  embroidering  screen printing  screenprinting  screen-printing  screen print  screenprint  screen-print  heat transfer  heat transfering  heat-transfering  heat seal  heat sealing  heat-sealing  heat-transfer  heat-seal  heattransfer  heatseal  dtg  digital textile printing  digital textile print  pad print  pad printing  pad-printing  pad-print  padprint  padprinting  5XL  male  males ultra cotton  t shirt  t-shirt  tshirt  t shirts  t-shirts  tshirts  tee shirt  teeshirt  tee-shirt  Short sleeve  short sleeves  short sleeved  shortsleeve  shortsleeves  shortsleeved  short-sleeve  short-sleeves  short-sleeved  men  men's  mens  100% cotton  cotton  preshrunk  pre-shrunk  pre shrunk  poly  polyester  s  m  l  xl  xxl  xxxl  xxxxl  xxxxxl  1xl  2xl  3xl  4xl  5xl jersey  jersey knit  tubular",
