UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS
"944813","JERZEES - NuBlend Pullover Hooded Sweatshirt. 996M","8-ounce  50/50 cotton/poly NuBlend pill-resistant fleece     High stitch density for a smooth printing canvas     Two-ply hood with grommets and dyed-to-match tipped and knotted drawcord     1x1 rib knit in cuffs and waistband     Front pouch pocket     Double-needle coverseamed neck  armholes and waistband     Ash (formerly Birch)     Due to the nature of 50/50 cotton/poly neon fabrics  special care must be taken throughout the printing process.","996M","Adult Sizes: S-4XL","https://cdnl.sanmar.com/catalog/images/jerzeesheader.jpg","https://cdnl.sanmar.com/catalog/images/996MTN.jpg","https://cdnl.sanmar.com/catalog/images/996Msw.jpg","https://cdnl.sanmar.com/catalog/images/996M.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/996M_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2013/f14/996M_ash_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/996M_Birch_Flat_Back_2010.jpg","https://cdnl.sanmar.com/imglib/mresjpg/996M_Ash_Model_Front_071910.jpg","","","","Price applies to sizes S-XL","Ash","https://cdnl.sanmar.com/swatch/gifs/JERZEES_birch.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/996M_Ash_Model_Front_071910.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/996M_Ash_Model_Front_071910.jpg","4XL","1.6667","15.07","14.07","13.07",13.07,13.07,13.07,"","","24","94481","3","ASH","A","Active","","Jerzees","football  foot ball  football game  foot ball game  male  males S M L XL 2XL 3XL XXL  XXXL unisex nublend  newblend  new blend longsleeve  longsleeves  long-sleeve  long-sleeves  longsleeves  long-sleeved  long sleeved longsleeved sweatshirts  sweat shirt  sweat shirts  sweat-shirt  sweat-shirts  sweatshirt men  men's  mens hoodies  hoodie  hood  hooded  hoods  hoody  hoodys pullover pull over  pull-over drawcord  draw cord  draw-cord pocket  sweatshirt with pocket  shirt with pocket with pocket  with pockets  pouch pocket  pouch-pocket  pouchpocket pill resistant  pill-resistant  pre shrunk  pre-shrunk  pre-shrink  pre shrink  pre shrunked  pre-shrunked ",
"1288621","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_black_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_black_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_black_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_black_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_black_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_black_model_3q_012019.jpg","Size","Black","https://cdnl.sanmar.com/swatch/gifs/nike_black.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_black_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_black_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128862","1","Black","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288651","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_collegenavy_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_collegenavy_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_collegenavy_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_collegenavy_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_collegenavy_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_collegenavy_model_3q_012019.jpg","Size","College Navy","https://cdnl.sanmar.com/swatch/gifs/nike_collegenavy.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_collegenavy_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_collegenavy_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128865","1","College Navy","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288681","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_anthracite_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_anthracite_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_anthracite_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_anthracite_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_anthracite_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_anthracite_model_3q_012019.jpg","Size","Anthracite","https://cdnl.sanmar.com/swatch/gifs/nike_anthracite.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_anthracite_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_anthracite_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128868","1","Anthracite","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288711","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_white_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_white_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_white_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_white_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_white_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_white_model_3q_012019.jpg","Size","White","https://cdnl.sanmar.com/swatch/gifs/nike_white.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_white_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_white_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128871","1","White","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288741","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_brilliantorange_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_brilliantorange_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_brilliantorange_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_brilliantorange_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_brilliantorange_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_brilliantorange_model_3q_012019.jpg","Size","Brilliant Orange","https://cdnl.sanmar.com/swatch/gifs/nike_brilliantorange.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_brilliantorange_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_brilliantorange_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128874","1","Brilliant Orng","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288771","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_rushblue_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_rushblue_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_rushblue_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_rushblue_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_rushblue_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_rushblue_model_3q_012019.jpg","Size","Rush Blue","https://cdnl.sanmar.com/swatch/gifs/nike_rushblue.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_rushblue_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_rushblue_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128877","1","Rush Blue","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288801","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_universityred_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_universityred_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_universityred_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_universityred_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_universityred_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_universityred_model_3q_012019.jpg","Size","University Red","https://cdnl.sanmar.com/swatch/gifs/nike_universityred.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_universityred_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_universityred_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128880","1","University Red","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288831","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_gymred_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_gymred_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gymred_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gymred_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gymred_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gymred_model_3q_012019.jpg","Size","Gym Red","https://cdnl.sanmar.com/swatch/gifs/nike_gymred.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_gymred_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_gymred_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128883","1","Gym Red","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1288861","Nike Dri-FIT Cotton/Poly Tee. NKBQ5231","This Nike performance tee features sweat-wicking fabric to help keep you dry and comfortable     Durable rib knit crew neck     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Contrast heat transfer Dri-FIT logo at right hem     Made of 4.7-ounce  65/35 cotton/poly Dri-FIT fabric.","NKBQ5231","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5231.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5231_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_gameroyal_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5231_gameroyal_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gameroyal_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gameroyal_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gameroyal_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5231_gameroyal_model_3q_012019.jpg","Size","Game Royal","https://cdnl.sanmar.com/swatch/gifs/nike_gameroyal.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5231_gameroyal_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5231_gameroyal_model_front_012019.jpg","XS","0.5469","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-07","2019-03-24","24","128886","1","Game Royal","A","New","","Nike","Nike performance tee  performance tee  branded performance tee  Dri-FIT  moisture wicking  short sleeve  crew  rib collar  swoosh tee",
"1334241","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","XS","0.375","10.99","9.99","8.99",8.99,8.99,8.99,"","","36","133424","1","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334242","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","S","0.4114","10.99","9.99","8.99",8.99,8.99,8.99,"","","36","133424","2","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334243","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","M","0.4323","10.99","9.99","8.99",8.99,8.99,8.99,"","","36","133424","3","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
