UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS
"914175","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_blackbattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_3q_072014.jpg","Price","Black/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_blackbattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","XL","0.9167","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91417","5","Black/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914181","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_blackbattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_3q_072014.jpg","Price","Black/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_blackbattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","XXL","0.9063","19.99","17.99","15.99","13.99","13.99","13.99","2019-03-14","2019-03-31","24","91418","1","Black/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914192","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_blackbattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_3q_072014.jpg","Price","Black/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_blackbattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","3XL","1.0052","21.99","19.99","17.99","13.99","13.99","13.99","2019-03-14","2019-03-31","24","91419","2","Black/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914203","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_blackbattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_blackbattleshipgrey_model_3q_072014.jpg","Price","Black/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_blackbattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_blackbattleshipgrey_model_front_072014.jpg","4XL","1.0469","22.99","20.99","18.99","13.99","13.99","13.99","2019-03-14","2019-03-31","24","91420","3","Black/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914251","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","XS","0.7448","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91425","1","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914252","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","S","0.7656","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91425","2","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914253","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","M","0.7865","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91425","3","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914254","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","L","0.6979","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91425","4","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914255","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","XL","0.9167","18.99","16.99","14.99","12.99","12.99","12.99","2019-03-14","2019-03-31","24","91425","5","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914261","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","XXL","0.9063","19.99","17.99","15.99","13.99","13.99","13.99","2019-03-14","2019-03-31","24","91426","1","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
"914272","Port Authority Ladies Colorblock Microfleece Jacket. L230","Lightweight  warm and budget-friendly  this super soft microfleece jacket has a flattering colorblock design on the shoulders  sleeves and sides for a sporty look.     7.5-ounce  100% polyester microfleece     Gently contoured silhouette     Reverse coil zipper     Non-zippered front pockets     Open cuffs with binding     Thumbholes to keep hands warm     Front patch pockets     Open hem","L230","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/portauthorityheader.jpg","https://cdnl.sanmar.com/catalog/images/L230TN.jpg","https://cdnl.sanmar.com/catalog/images/L230sw.jpg","https://cdnl.sanmar.com/catalog/images/L230.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/L230_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_flat_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2015/f10/L230_whitebattleshipgrey_flat_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_back_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_side_072014.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2014/f7/L230_whitebattleshipgrey_model_3q_072014.jpg","Price","White/ Battleship Grey","https://cdnl.sanmar.com/swatch/gifs/port_whitebattleshipgrey.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2014/f7/L230_whitebattleshipgrey_model_front_072014.jpg","3XL","0.8333","21.99","19.99","17.99","13.99","13.99","13.99","2019-03-14","2019-03-31","24","91427","2","White/Bat Grey","A","Active","","Port Authority","embroidery  embroider  embroidering  emboss  deboss  embossing  debossing  laser  laser etching  laser etch  xs  extra small  x small  extra s  s  small  m  medium  l  large  xl  extra large  1xl  1 xl   2xl  two xl  xxl  2x large  3xl  three xl  xxxl  3x large  4xl  four xl  xxxl  4x large  enhanced  value   fleece jacket  fleece jackets  fleece  full zip  fullzip  full-zip  microfleece  micro fleece  micro-fleece  micro  fleece  color block  color-block  color blocked  colorblock  colorblocked  color-blocked  colorblocks  color blocks  color-blocks  coil zipper  front pockets  thumbholes  ladies  lady  lady's  womens  women ",
